gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.2980	5380	4393	19	252	20	5259	29993	56	1578	3	1412	8118	44	247	5
MSTRG.2981	2279	2037	548	75	122	1727	12535	360	210	123	4800	4079	468	54	32
MSTRG.2982	2242	2	143	56	1881	1891	1	23	148	2623	2018	18	101	106	681
MSTRG.2983	278	826	14203	1415	845	258	4514	13682	2348	1248	85	1766	8634	1803	808
MSTRG.2984	7746	3342	79	548	350	7805	23486	2419	448	805	2025	6239	45	537	561
MSTRG.2985	788	0	68	1610	1312	1312	0	218	386	1123	158	0	39	1286	1198
MSTRG.2986	3736	146	19	996	1020	3692	86	6	1695	798	1025	78	3	1669	516
MSTRG.2987	1269	58	822	783	305	512	400	1131	695	250	1607	74	739	907	103
MSTRG.2988	622	0	3344	89	1188	694	0	705	108	797	69	0	4088	99	1392
MSTRG.2989	204	1015	1941	843	674	217	6460	1578	929	105	56	1924	1975	2079	292
MSTRG.299	6461	1187	49	3234	106	5242	7410	124	2343	93	5687	2232	12	2750	859
MSTRG.2990	155	1657	5126	9186	186	122	10725	7900	7325	105	26	3194	3235	6406	73
MSTRG.2991	3	64	1508	1582	228	31	112	2209	490	28	0	16	2354	1276	157
MSTRG.2992	166	153	3342	0	178	148	199	4757	60	250	39	12	3625	0	172
MSTRG.2993	898	436	164	555	21	693	2860	38	301	27	603	966	97	830	46
MSTRG.2994	21	459	45	4210	0	166	1256	135	2498	0	180	428	57	1736	0
MSTRG.2995	24	18	4976	805	8	106	45	4262	2113	0	128	46	4264	1091	16
MSTRG.2996	960	530	4441	182	459	1067	663	3763	69	19	1172	763	6313	1287	694
MSTRG.2997	3	16246	11	4209	10179	193	10105	117	4269	4449	84	10923	9	2832	3369
MSTRG.2998	2660	3755	78	165	3983	3675	11261	64	99	1833	3062	6949	113	562	3959
MSTRG.2999	520	3672	7803	1674	215	682	5368	3523	808	537	320	3367	10812	267	405
MSTRG.3	503	972	16	8	812	187	6535	517	274	589	5231	1869	50	21	6263
MSTRG.30	0	0	4	165	253	0	0	60	541	465	0	0	33	359	140
MSTRG.300	485	4206	135	3737	560	282	26292	228	3159	407	266	6434	41	2433	3963
MSTRG.3000	361	1029	114	1093	6586	169	698	740	2	4412	220	1232	561	456	5821
MSTRG.3001	1020	1115	7765	2	6359	475	666	8535	0	7144	467	858	12510	0	5069
MSTRG.3002	480	1259	3252	2110	1656	607	920	2608	3376	2745	555	1157	1328	2390	2030
MSTRG.3003	32783	304	0	478	170	10844	294	0	912	647	16494	629	0	1688	269
MSTRG.3004	153	337	446	18	142	140	556	104	27	298	128	185	198	48	245
MSTRG.3005	11	121	58	3448	47	7	154	153	3287	65	28	10	74	2548	131
MSTRG.3006	585	18529	2314	8025	182	417	17991	3727	4806	236	506	9125	985	5336	208
MSTRG.3007	18	1	0	397	1303	17	3	30	743	3531	22	1	0	570	770
MSTRG.3008	21196	59	1045	339	790	21083	2903	1271	379	1367	5226	23	1057	436	1218
MSTRG.3009	2565	19	564	0	527	3777	113	393	0	505	541	21	538	0	319
MSTRG.301	2766	0	1069	952	1943	3460	1377	338	1026	1312	1903	862	302	725	14257
MSTRG.3010	11479	12	2296	223	292	11333	4	1716	1393	220	3071	3	2215	582	364
MSTRG.3011	0	54	2853	1826	27	0	109	1749	717	18	0	136	2336	680	14
MSTRG.3012	8812	1	318	13429	1975	8622	0	0	11252	2367	2209	25	74	9407	10384
MSTRG.3013	257	653	17	5379	3102	311	1124	25	4059	4655	63	763	0	2997	3951
MSTRG.3014	0	1677	116	2038	1878	0	1114	88	2257	1047	0	2749	110	1295	1752
MSTRG.3015	330	2093	279	1014	990	87	1185	16	345	850	11	2805	284	446	1140
MSTRG.3016	1477	1675	68	505	1183	1544	1926	44	602	810	345	1444	99	594	818
MSTRG.3017	452	3739	102	243	287	680	8919	70	817	240	242	3627	43	457	80
MSTRG.3018	4	1710	0	21	163	12	2026	0	93	780	50	3048	0	49	673
MSTRG.3019	717	4460	174	1814	87	683	3799	13	2733	24	696	4868	80	2465	72
MSTRG.302	781	4579	4833	3813	2409	734	25565	5713	2511	1643	207	8758	7709	2913	15539
MSTRG.3020	14791	46	668	427	842	12374	111	10	1277	1275	8654	83	530	862	556
MSTRG.3021	4301	9651	54	1064	5235	11723	9314	1	1236	4599	5291	9277	5	921	3481
MSTRG.3022	4034	16783	11360	684	6010	2824	17842	262	339	6454	1964	13202	4984	534	5244
MSTRG.3023	143	8	3817	866	1965	130	7	5173	543	3225	317	6	8214	555	1399
MSTRG.3024	846	41	413	923	195	511	115	749	1152	212	861	14	539	688	259
MSTRG.3025	878	1	1	161	3783	608	1	2	131	1466	663	1	3	468	1894
MSTRG.3026	921	17	1	59	267	550	1	0	141	641	809	123	8	159	225
MSTRG.3027	32	1	8720	86	530	2	1	4515	37	481	8	1	5802	29	368
MSTRG.3028	452	5383	6920	15	512	440	6338	5572	45	778	104	5913	6644	20	753
MSTRG.3029	221	201	1905	62	1242	80	753	2308	21	1762	14	415	2211	20	1020
MSTRG.303	3815	1214	3522	1229	505	3763	7952	5227	965	324	932	2271	3896	292	4274
MSTRG.3030	29364	9770	171	636	1010	19041	9829	565	55	2981	9954	11506	248	477	1255
MSTRG.3031	93	3468	205	3	609	2368	2860	533	107	1671	14	1781	295	21	1259
MSTRG.3032	221	323	348	241	354	482	51	397	87	481	234	244	381	237	443
MSTRG.3033	67	34	3074	874	1177	51	39	7115	616	2623	4	32	903	875	1329
MSTRG.3034	940	188	1077	127	8	1044	82	1268	271	176	325	113	1467	193	0
MSTRG.3035	2081	56	592	443	657	1051	118	308	571	714	3937	25	437	543	789
MSTRG.3036	4392	3462	164	723	9	714	1813	172	966	31	1339	1640	187	886	55
MSTRG.3037	449	2	62	0	248	176	19	5	0	420	509	25	61	0	258
MSTRG.3038	1696	924	79	23	434	1602	1089	34	30	2078	655	961	154	37	562
MSTRG.3039	4532	692	2473	597	2652	5007	738	631	659	1251	1871	680	8721	543	2003
MSTRG.304	13904	2611	398	288	1127	11867	17824	156	570	820	2442	5394	697	153	10691
MSTRG.3040	2282	873	4081	260	1379	1970	1532	8696	349	1474	2126	1194	5062	347	947
MSTRG.3041	5209	764	1284	0	861	4591	499	54	0	577	4641	557	2600	0	681
MSTRG.3042	46	1017	2661	4972	88	16	1817	845	10487	149	113	1556	2215	5299	177
MSTRG.3043	148	893	1999	6985	356	70	184	720	14124	693	7	296	1656	8497	333
MSTRG.3044	20655	184	412	1870	441	14918	172	270	1397	724	34743	82	99	855	878
MSTRG.3045	7471	369	168	4594	0	9375	28	123	1900	194	10961	249	404	582	0
MSTRG.3046	7	57	904	10485	237	30	36	2564	5635	155	0	62	809	1326	272
MSTRG.3047	6	18	6180	238	38	31	52	1970	187	0	0	44	4587	79	0
MSTRG.3048	43	28	5990	105	129	165	24	5573	9	174	25	29	5130	92	104
MSTRG.3049	84	0	2256	489	3289	91	0	3460	304	5493	47	0	2087	444	2559
MSTRG.305	186	472	2119	850	816	1769	1947	2676	1213	274	1387	681	2064	727	1142
MSTRG.3050	6595	86	217	56	1810	3051	3	191	577	1301	5223	10	354	61	2426
MSTRG.3051	201	8	933	344	1191	835	0	794	131	1155	287	18	830	475	1079
MSTRG.3052	11361	788	3675	4006	534	10467	46	1435	8704	684	10231	360	2013	2274	689
MSTRG.3053	4210	7225	1337	892	643	3172	2268	332	42	649	917	849	1061	6	316
MSTRG.3054	500	44	622	1	246	88	0	389	1	579	714	10	702	2	295
MSTRG.3055	333	5707	2033	1	23	100	1197	1885	110	14	121	4396	2568	146	64
MSTRG.3056	38	460	2386	578	4	118	329	4612	764	1	42	470	2267	1196	19
MSTRG.3057	12050	22	372	535	939	5531	5	567	11	926	6254	11	609	1	598
MSTRG.3058	0	12019	1569	546	5593	27	5422	2928	443	9129	6	5780	1434	616	4304
MSTRG.3059	1249	6842	564	341	193	1449	5974	814	430	176	1216	6182	694	1134	66
MSTRG.306	15330	2292	482	63	61	13570	465	225	3	50	4021	2966	95	28	36
MSTRG.3060	760	2430	853	81768	3241	766	2271	635	26760	2137	614	2700	1295	31642	3033
MSTRG.3061	2112	196	32	9315	844	1583	660	30	8397	970	1178	299	92	5963	129
MSTRG.3062	2056	227	894	212	736	1427	854	3389	524	599	1260	398	1162	715	225
MSTRG.3063	776	528	5794	1	2259	10	373	2155	1	3534	111	437	5024	1	1910
MSTRG.3064	20	2450	1118	65	1136	12	3518	974	91	829	3	758	764	29	826
MSTRG.3065	36	1128	112	22	8	8	1340	227	6	195	2	1665	305	8	122
MSTRG.3066	230	553	495	81	222	135	341	1052	31	166	109	386	659	165	500
MSTRG.3067	398	489	607	49	141	68	366	1461	94	51	189	358	1014	38	36
MSTRG.3068	6568	73	328	2586	157	2157	23	218	5639	76	185	91	360	3058	119
MSTRG.3069	17	60	50	7289	324	28	27	1	9861	374	8	114	3	4696	385
MSTRG.307	3932	150	8883	20	862	3804	72	5480	0	447	1100	74	1877	0	370
MSTRG.3070	0	2956	283	309	14	0	2894	825	843	35	0	13209	158	876	14
MSTRG.3071	774	2762	3447	7377	188	25	10072	3364	7921	86	649	3952	4427	9488	96
MSTRG.3072	8111	488	1516	1139	416	3746	623	846	375	2460	5816	541	1556	709	339
MSTRG.3073	295	2268	762	356	1234	166	4208	336	213	2455	284	2698	1464	563	1532
MSTRG.3074	14	1930	3727	4677	384	9	999	3679	5145	392	27	1092	3329	4598	448
MSTRG.3075	1	239	0	28	1234	1	292	0	40	439	1	84	23	35	1725
MSTRG.3076	8443	104	529	323	806	3662	161	1418	371	1250	4606	80	399	390	1162
MSTRG.3077	8142	85	354	190	712	6423	17	815	680	860	6342	32	409	1844	844
MSTRG.3078	3978	933	46	103	63	2962	1844	53	173	95	4093	962	59	107	125
MSTRG.3079	278	5420	4	3165	790	655	2358	7	3355	452	268	2762	59	2291	614
MSTRG.308	8593	465	8241	1224	15	8550	192	4343	1034	61	2701	429	2140	1148	28
MSTRG.3080	222	5320	5868	5686	8944	370	5705	12736	7594	7656	217	5788	6670	3447	6458
MSTRG.3081	40	2089	214	145	1923	12	2974	196	175	783	15	2354	176	84	711
MSTRG.3082	518	192	6520	6	631	450	223	6864	42	251	403	332	6347	2	785
MSTRG.3083	6244	117	970	7	3152	3106	88	1121	59	2956	699	94	130	64	1398
MSTRG.3084	1742	3933	884	10063	1219	1286	1578	717	9006	1782	1294	1869	526	8583	1102
MSTRG.3085	419	3182	1128	10877	204	306	1036	244	19295	126	247	1984	580	6398	1422
MSTRG.3086	47	821	16	719	3434	29	555	128	304	2894	103	617	79	404	2863
MSTRG.3087	4223	606	446	10	184	2344	653	343	38	178	17997	1314	735	28	253
MSTRG.3088	3956	1697	160	7	1078	6295	1235	55	334	1293	2918	1584	8	149	621
MSTRG.3089	438	956	182	5	882	247	1921	293	6	6	240	1316	211	10	597
MSTRG.309	2331	56	1932	6123	0	309	24	1142	7144	0	1130	30	390	2762	0
MSTRG.3090	1571	1969	732	0	1497	2195	2429	368	0	2509	2134	1058	456	0	1597
MSTRG.3091	2292	283	701	147	386	1213	566	2749	320	1005	817	385	409	147	555
MSTRG.3092	377	1483	36	1882	11	169	3264	299	2137	43	82	1668	49	1302	45
MSTRG.3093	2318	180	1771	573	2550	671	128	2311	651	3871	657	155	2820	620	1895
MSTRG.3094	1183	14	603	1024	6057	1590	116	694	1727	6124	649	185	493	1041	6391
MSTRG.3095	5749	15	1559	2105	436	3559	76	430	5934	703	2459	31	1980	2959	668
MSTRG.3096	6224	1455	908	2086	258	5455	710	1093	972	308	4448	1912	1812	1458	335
MSTRG.3097	2459	34	826	1948	0	2987	57	1346	2413	0	1388	113	727	1644	0
MSTRG.3098	170	665	64	2015	342	261	905	42	1199	680	207	657	102	960	970
MSTRG.3099	4282	377	624	635	1195	1458	480	130	527	625	1471	275	838	236	1593
MSTRG.31	229	209	26	0	1658	355	1509	28	0	2461	391	384	7	0	1185
MSTRG.310	137	118	3894	340	91	78	47	2772	469	73	122	129	909	387	70
MSTRG.3100	5415	2029	9244	3636	10363	1589	2674	8348	4502	10355	3667	2223	8274	4449	6662
MSTRG.3101	1321	4256	2384	251	3514	716	2010	462	345	4091	768	3959	2564	145	2332
MSTRG.3102	622	1207	0	45	1664	768	1907	89	36	2135	1070	1160	0	142	1040
MSTRG.3103	1908	939	690	341	582	1217	958	261	8038	178	1352	918	936	369	291
MSTRG.3104	1403	112	3834	588	612	2145	322	913	811	539	899	179	2406	380	559
MSTRG.3105	2031	687	1401	0	630	2060	857	2539	0	563	551	751	1398	0	533
MSTRG.3106	326	423	242	114	548	408	2169	245	815	471	279	803	1320	274	450
MSTRG.3107	1740	331	2083	33	54	2910	181	1756	10	37	1416	255	2586	3	85
MSTRG.3108	228	51	2121	0	1024	161	95	543	0	2571	120	20	1357	0	1448
MSTRG.3109	9	251	328	91	465	58	441	290	25	1190	73	210	227	34	400
MSTRG.311	573	53	2124	19	2612	205	86	415	5	1944	525	36	3068	12	20359
MSTRG.3110	623	3520	1165	38	1029	857	2569	565	1	1377	647	3943	529	11	1209
MSTRG.3111	1674	1540	1105	22	512	787	1287	2	1546	382	2139	2608	642	17	98
MSTRG.3112	81	2102	2540	19	738	65	2555	2991	35	591	188	2341	2534	81	962
MSTRG.3113	371	833	1016	198	781	379	604	1818	1128	1128	196	460	1626	137	850
MSTRG.3114	10239	495	15	529	106	4482	654	81	463	146	7908	565	47	530	294
MSTRG.3115	5789	35	2992	1084	85	3145	11	2325	1789	110	4939	50	2441	3690	138
MSTRG.3116	1369	806	3782	10201	60	776	1392	1578	2444	44	794	799	4993	2259	105
MSTRG.3117	204	6661	467	1542	960	233	6566	681	2557	82	147	7551	865	1697	962
MSTRG.3118	539	191	353	23	148	1477	165	503	10	142	473	169	385	19	250
MSTRG.3119	377	4666	0	797	501	172	8285	0	422	457	242	5354	0	392	894
MSTRG.312	33	0	106	1324	113	8	0	185	638	157	20	0	58	974	1641
MSTRG.3120	50	878	378	57	134	89	1126	530	2675	228	11	224	1272	283	155
MSTRG.3121	623	884	12083	277	577	744	766	8426	282	399	214	591	13425	292	4297
MSTRG.3122	4557	1147	4167	2257	919	3586	1012	2078	1264	561	3641	583	3697	649	6999
MSTRG.3123	2166	26	2148	1074	0	1257	127	1673	1000	0	2855	123	1530	257	0
MSTRG.3124	3448	505	392	792	19	2230	475	215	277	15	2136	700	650	572	216
MSTRG.3125	945	309	885	2144	271	773	357	678	2472	57	774	321	657	897	136
MSTRG.3126	851	438	807	513	935	973	514	1505	243	675	528	452	691	344	6881
MSTRG.3127	868	472	826	1	0	740	148	522	10	0	540	236	650	1	0
MSTRG.3128	46	1639	67	6561	4784	16	1705	82	4267	6262	35	709	96	5109	4427
MSTRG.3129	6622	2358	921	471	3518	9498	3660	1390	27	11264	6420	3225	1140	757	4401
MSTRG.313	47	151	956	7399	2648	30	71	887	2084	2649	64	119	538	7620	3271
MSTRG.3130	172	565	560	364	1369	159	572	3835	5	1335	144	613	1075	76	830
MSTRG.3131	6917	1775	651	605	3958	7275	808	2671	614	12080	5107	1910	1329	730	2307
MSTRG.3132	1117	960	1011	67	2798	1009	1429	1331	0	5923	127	1574	1019	29	1955
MSTRG.3133	1412	899	1006	285	140	796	1202	199	252	136	513	1066	375	245	72
MSTRG.3134	1013	8995	637	160	49	807	7955	354	107	25	600	8012	946	46	38
MSTRG.3135	51	1657	682	1338	79	393	456	882	4223	205	109	1256	1084	2397	116
MSTRG.3136	384	0	192	9230	306	260	111	213	10922	86	520	0	411	9588	410
MSTRG.3137	17	0	189	1516	2883	12	100	266	810	3967	5	4	355	1080	2341
MSTRG.3138	343	382	127	838	14	168	286	40	766	1	79	854	120	356	5
MSTRG.3139	527	3416	39	571	455	377	2280	17	305	22	468	1744	37	72	4
MSTRG.314	33	5759	41	32917	3205	25	37501	11	6477	4335	56	10412	42	20572	2503
MSTRG.3140	175	865	1497	3395	5	169	3283	111	7690	76	91	937	1061	5577	83
MSTRG.3141	1427	158	259	260	0	2279	304	267	240	0	550	1398	293	270	0
MSTRG.3142	2415	2487	846	110	295	130	2227	272	0	630	61	2646	894	0	1246
MSTRG.3143	2124	1259	99	0	0	2430	1181	107	0	24	2422	796	127	0	12
MSTRG.3144	601	326	81	1550	493	743	141	81	5328	8	409	662	63	2821	0
MSTRG.3145	2442	945	2092	439	502	810	793	1301	1259	403	2126	482	436	217	553
MSTRG.3146	891	823	3365	221	355	1200	33	2075	393	485	1299	341	602	359	993
MSTRG.3147	239	56	0	1114	11581	82	37	0	2320	11404	115	30	0	777	9029
MSTRG.3148	797	2986	109	1178	15042	868	3647	71	4431	32053	741	2844	31	2009	11726
MSTRG.3149	159	2152	305	1	7	71	1902	131	3	5	60	2058	248	27	13
MSTRG.315	0	69	34	2602	857	0	167	13	1531	716	0	196	67	9919	769
MSTRG.3150	14881	22951	3276	37	89	8754	26873	1992	2	53	7944	14470	710	37	55
MSTRG.3151	1748	25101	0	84	1	637	13440	0	366	1	655	16866	0	26	1
MSTRG.3152	0	64	5966	1300	45	66	5	8593	1295	5	0	53	8144	656	90
MSTRG.3153	720	8	5334	513	1	223	5	10974	384	1	581	12	6375	380	2
MSTRG.3154	4703	1683	1785	14111	85	2440	1452	1074	6432	55	1192	742	1216	10650	34
MSTRG.3155	1160	1	10072	1589	2858	2041	1	1064	1784	3844	690	1	4209	903	1466
MSTRG.3156	204	5903	439	2363	10360	182	2388	21	429	13845	876	4954	243	278	9968
MSTRG.3157	4077	172	184	3959	4083	2820	251	87	85	5111	2186	10	128	445	4200
MSTRG.3158	1059	246	94	216	910	221	198	35	509	559	1516	303	64	131	720
MSTRG.3159	1460	799	135	2480	228	1141	643	491	1805	233	424	1158	149	1960	433
MSTRG.316	148	360	0	317	2454	74	1870	0	90	3163	68	814	0	177	2044
MSTRG.3160	982	190	484	1392	7799	30	413	94	756	14038	477	379	416	1634	7986
MSTRG.3161	3062	360	3447	665	18	3302	816	3506	669	32	2478	527	3448	659	9
MSTRG.3162	1603	314	808	642	415	2397	26	194	1067	462	1985	140	5	939	375
MSTRG.3163	41	58	2	2	60	61	213	9	33	309	31	201	21	11	59
MSTRG.3164	3804	53	0	485	129	2081	30	0	854	154	2196	80	0	305	220
MSTRG.3165	3665	99	367	142	130	2346	30	592	263	185	3205	139	1717	315	63
MSTRG.3166	448	114	698	1520	2464	606	49	12	767	3201	474	42	1	945	1730
MSTRG.3167	634	76	477	4877	77	798	61	523	1669	133	432	27	1329	1784	115
MSTRG.3168	0	11	10312	617	83	0	51	7597	383	406	0	10	11954	316	74
MSTRG.3169	179	708	9163	24	1759	1387	546	6695	97	2278	1479	709	6218	8	1546
MSTRG.317	0	1702	125	163	464	0	1371	87	209	639	0	2925	110	237	314
MSTRG.3170	936	685	635	11814	512	875	44	400	20886	642	822	97	556	6456	679
MSTRG.3171	12106	163	94	720	941	8987	283	258	1572	1381	10815	165	42	395	1018
MSTRG.3172	4173	45	9	0	0	3506	47	27	42	1	3544	47	20	0	1
MSTRG.3173	2758	8761	171	125	2709	1732	8800	30	186	4654	1444	10475	30	204	2669
MSTRG.3174	146	3683	11	1535	1731	89	3562	132	917	942	54	3775	133	1002	1802
MSTRG.3175	229	366	12	7517	1561	181	864	0	5631	2275	485	649	110	4474	1229
MSTRG.3176	1075	467	5	640	1636	853	387	9	960	928	646	562	7	560	751
MSTRG.3177	880	0	77	101	516	967	0	57	22	856	347	0	30	171	219
MSTRG.3178	885	89	3950	45	3062	502	1149	3478	3	5921	675	1085	4623	9	2917
MSTRG.3179	78	954	15251	643	233	87	1141	10353	430	208	85	1779	16224	552	177
MSTRG.318	24	3495	9070	158	42	40	4177	6236	93	25	12	3338	2157	200	40
MSTRG.3180	1106	9153	86	363	43	1027	7888	3	513	46	834	11310	21	243	79
MSTRG.3181	2185	4223	1	2630	535	3187	3214	2	1326	4090	1802	3527	1	4268	205
MSTRG.3182	707	1980	75	13729	338	1173	1767	265	19019	498	384	1410	111	9509	257
MSTRG.3183	1461	176	120	77	714	1462	86	41	168	1768	1058	47	5	694	2736
MSTRG.3184	843	266	6838	32	7172	394	145	11435	7	3112	247	614	10123	52	5410
MSTRG.3185	634	818	979	31	1621	386	981	427	36	2225	485	863	774	42	2027
MSTRG.3186	701	820	363	386	36	742	1496	172	378	16	544	1061	417	724	12
MSTRG.3187	244	801	4229	34	597	177	517	8146	8	432	320	720	6201	5	566
MSTRG.3188	115	79	26	55	167	145	165	46	30	3236	150	74	18	113	249
MSTRG.3189	107	2155	518	0	215	60	3162	814	0	258	184	3430	356	0	273
MSTRG.319	18903	773	426	327	211	18781	864	271	593	507	5031	735	114	314	181
MSTRG.3190	27	983	127	705	2958	36	1401	1611	1454	600	67	1762	226	816	304
MSTRG.3191	30	1126	333	3	763	59	1685	173	2	829	45	1084	455	23	273
MSTRG.3192	569	1471	83	14	118	104	565	96	9	466	37	662	84	193	14
MSTRG.3193	42	646	2567	1324	46	64	488	3327	1326	12	6	710	2440	823	4
MSTRG.3194	7	599	4898	2208	698	106	708	4432	3259	376	33	757	3222	1182	708
MSTRG.3195	191	205	471	8109	1890	148	126	566	1375	2640	228	381	1059	2538	949
MSTRG.3196	1423	510	2	898	815	767	214	42	346	400	905	516	21	387	666
MSTRG.3197	152	375	96	494	21	158	211	67	572	0	26	442	134	436	2
MSTRG.3198	6599	83	43	4448	4824	6807	38	240	9312	3932	1684	102	70	2094	5334
MSTRG.3199	0	749	0	1214	539	0	77	0	1232	679	0	392	0	578	663
MSTRG.32	192	241	205	168	395	0	538	1112	387	491	494	525	385	314	223
MSTRG.320	1124	2654	2320	601	667	1020	2199	1229	282	1151	399	3159	4283	607	481
MSTRG.3200	0	5	74	261	48	0	137	298	11	0	0	29	94	10	51
MSTRG.3201	0	241	1951	1560	233	0	169	2123	1380	162	0	229	1623	1084	203
MSTRG.3202	8392	1126	556	749	61	7505	542	823	240	71	6236	1080	871	533	40
MSTRG.3203	9148	209	1109	668	1552	10037	145	1399	593	3468	6457	310	1312	338	2079
MSTRG.3204	1869	91	3848	93	8161	1260	137	6667	43	11324	800	54	3705	78	13140
MSTRG.3205	7902	1202	2041	0	0	4681	8500	768	0	1	210	2293	1909	0	72
MSTRG.3206	2594	2297	2003	3472	6	1552	14103	2613	19134	1216	256	3731	2075	1342	218
MSTRG.3207	1	0	1909	1381	0	32	0	971	629	0	0	0	1163	771	0
MSTRG.3208	236	47	439	25	0	181	384	481	39	0	146	148	443	45	0
MSTRG.3209	330	3	3896	2910	135	76	63	3389	658	70	92	3	3071	1809	145
MSTRG.321	2741	111	4766	2875	64	1579	29	4372	709	4	2688	54	4424	774	0
MSTRG.3210	195	388	311	6698	20	290	67	268	2747	64	22	266	283	3009	58
MSTRG.3211	302	1159	631	188	25	129	7489	7754	928	1135	548	2259	235	436	74
MSTRG.3212	1078	730	640	9	20	54	5112	955	4	14	35	1331	285	138	79
MSTRG.3213	0	0	10417	176	202	1	0	4900	392	1061	26	0	8132	469	98
MSTRG.3214	1	7065	2127	4472	473	98	9791	2631	4345	531	211	7672	2988	3113	525
MSTRG.3215	90	6908	61	1285	465	82	7279	25	3670	470	71	9084	19	1114	426
MSTRG.3216	0	1317	718	47	5338	0	1404	427	12	20478	13	1145	594	11	7522
MSTRG.3217	313	7974	71	98	15	484	3001	4221	55	108	721	3135	303	39	39
MSTRG.3218	0	2474	300	3824	830	45	426	681	11847	1528	9	669	304	2574	717
MSTRG.3219	644	55	4299	956	192	10	23	45	1121	131	1	43	2642	2434	1412
MSTRG.322	4747	139	1842	2140	0	3342	233	2714	8330	0	3306	188	2920	662	0
MSTRG.3220	567	275	1512	206	1177	591	124	922	80	615	1113	105	316	204	1546
MSTRG.3221	24823	125	627	4810	3907	22530	57	492	1693	7983	11208	86	807	2904	4908
MSTRG.3222	28124	196	2365	1151	454	15744	278	1707	1653	374	20898	268	1323	1619	55
MSTRG.3223	97	50	119	0	153	2	75	152	0	254	2	79	55	48	304
MSTRG.3224	103	45	1458	7251	0	3	320	337	12087	0	31	105	651	3902	0
MSTRG.3225	150	328	6444	20410	0	121	210	5696	18410	0	44	448	6948	13133	0
MSTRG.3226	11	634	468	610	1164	6	138	13	748	6343	5	19	844	495	2443
MSTRG.3227	3844	1	607	4029	392	1799	121	900	3622	1258	985	178	998	5252	244
MSTRG.3228	792	103	73	467	177	327	77	0	694	367	198	107	57	814	418
MSTRG.3229	1	274	342	0	966	1	689	77	0	1532	1	1139	375	0	706
MSTRG.323	864	948	699	2791	1018	719	795	315	901	1387	629	818	210	725	899
MSTRG.3230	5174	0	118	53	629	2838	40	15	4	2931	5137	12	42	69	1309
MSTRG.3231	193	446	2510	172	193	224	14	4861	16	418	7	1	2834	116	311
MSTRG.3232	303	526	8113	975	118	220	670	8992	874	275	369	1415	10158	449	365
MSTRG.3233	1446	106	0	153	66	688	148	0	21	31	1621	9	0	132	140
MSTRG.3234	238	2514	172	28	86	413	1667	1320	2	129	332	4591	134	49	36
MSTRG.3235	509	19386	31	278	741	654	16993	1	47	1046	369	13906	2	79	725
MSTRG.3236	70	27	0	740	477	200	20	0	41	464	179	34	0	223	400
MSTRG.3237	6	79	112	221	9642	13	120	84	230	12253	76	82	176	250	14158
MSTRG.3238	63	5939	107	643	1282	66	8262	85	487	1198	216	7422	90	779	932
MSTRG.3239	33	757	23	871	1131	77	605	7	572	641	17	656	23	840	700
MSTRG.324	2795	59	203	31	6588	1903	0	306	5	7855	1503	31	267	33	4108
MSTRG.3240	1206	420	9	1832	4150	470	102	2264	114	71	413	459	5	113	1171
MSTRG.3241	232	5228	38	2735	247	205	6823	72	1732	431	155	6765	30	2457	213
MSTRG.3242	117	28	190	890	1773	72	24	1889	628	1561	40	28	161	481	1784
MSTRG.3243	3447	420	499	206	1189	2565	752	342	167	672	2143	438	859	127	2008
MSTRG.3244	20639	514	385	347	263	12952	491	351	283	523	10869	1000	452	441	305
MSTRG.3245	2	616	26	0	377	4	419	81	0	724	2	829	22	0	479
MSTRG.3246	26	130	10112	0	24	45	106	15447	0	68	35	132	5244	0	70
MSTRG.3247	141	2732	1199	566	369	128	2393	3795	502	433	63	2199	643	388	317
MSTRG.3248	153	5561	82	164	153	31	5205	1	169	264	4	4051	3	58	198
MSTRG.3249	3765	159	657	483	977	6806	97	470	163	603	4714	41	120	579	469
MSTRG.325	631	0	722	4040	270	426	0	596	7982	476	73	0	790	3553	407
MSTRG.3250	1140	7	1567	49539	3286	494	55	1209	16261	1847	572	76	2390	6397	2500
MSTRG.3251	388	0	5244	0	1126	270	0	11718	0	1100	460	0	8107	0	1140
MSTRG.3252	11045	122	716	150	10068	3875	586	560	87	10219	10637	97	82	3	9293
MSTRG.3253	546	1951	293	2328	55	615	2384	274	756	20	469	1323	288	1125	231
MSTRG.3254	1919	459	0	515	17	600	871	0	1139	1	2418	792	0	701	2
MSTRG.3255	407	1346	0	693	439	279	1328	0	335	476	793	1267	0	694	684
MSTRG.3256	3250	1	1516	2645	268	2462	1	4117	1948	333	1948	1	3778	1969	411
MSTRG.3257	6844	4332	592	1338	4770	5403	7418	944	789	7022	3242	3528	775	523	3654
MSTRG.3258	0	1730	2718	3064	56	26	1184	4576	1155	560	12	2160	3019	3107	448
MSTRG.3259	26	2382	1	288	9	118	2788	4	672	220	20	2758	9	298	31
MSTRG.326	61	1012	84	15681	0	18	1259	22	6659	1	11	1003	51	5630	1
MSTRG.3260	67	1554	75	0	371	135	1253	120	0	414	49	943	45	0	691
MSTRG.3261	0	35	719	862	49	0	76	759	881	55	0	119	693	706	20
MSTRG.3262	151	761	573	1	967	690	501	806	0	860	89	258	468	50	667
MSTRG.3263	2259	4354	12097	986	1878	2143	5190	12039	2789	1601	1197	3570	14998	1724	2215
